	nTconv_1	mTconv_1	nTreg_1	eTreg_1	nTconv_2	mTconv_2	nTreg_2	eTreg_2	nTconv_3	mTconv_3	nTreg_3	eTreg_3
ABCB10	70.9818737181031	101.909530773824	159.530507007553	153.340189622528	98.1168154021663	96.3316123415175	227.197150309225	169.904664480875	88.4554460863319	150.535464384489	151.569801623435	153.766357892227
ABCB11	143.397385237375	169.6467949666	166.26973462213	190.97819555864	265.004904669664	255.169099910389	376.549354472618	245.58784557174	127.651294773112	223.13108612402	142.092915884166	208.895359695171
ABCB4	0.511123042155883	0	0	0	0	0.936268579214509	4.91266587329281	0	0	0	0.516498370858414	0.340735794427073
ABCB5	12.3589025061451	10.0739498186173	10.1145222604338	15.3314133079806	20.9633385153691	16.0588779984125	29.9554190312827	25.2845938854653	6.15987885566775	23.5070845558882	8.58865282495559	18.7984456760964
ABCB6	30.8731816293191	4.583898437265	16.0904537645749	2.7413468203627	21.668623090606	0.853125004985291	32.1161547867253	4.10996864299865	21.2906905764257	12.3510408759356	17.7279640740632	4.80247760593247
ABCB7	250.265785123542	198.832106071415	233.578551260629	195.133684719979	145.172866802792	115.217750018245	373.753619535164	212.606452242095	147.319138392361	178.927087625097	183.093164761044	218.960903524993
ABCB8	231.804339857222	130.701951258084	124.230741436092	63.7706585783154	178.88878907126	159.966833443568	290.531145938224	161.186885176731	190.256023542467	238.59872607171	122.176388826443	143.684076010708
ABCB9	49.7173045598573	27.1546781087944	36.7466818123178	41.6929747459734	82.3445029069589	49.7559501373355	92.2044575186362	50.5801250682012	37.2802194356928	70.266322689515	38.7424563505722	58.0168521406139
ABCC1	234.073692094687	189.661287632615	247.651009172693	257.445607045632	240.457810677988	233.620157755232	509.178687955217	379.972724247672	197.949817271017	403.746310715352	262.196066393856	395.432694572372
ABCC10	135.76521585647	113.397267242141	130.847686781385	111.484721312991	123.143555798341	119.105649096332	194.447926588835	196.689316663962	122.601805059058	207.679852103541	138.480227125011	182.932443500539
ABCC11	2.12363971236796	2.41331356546732	2.14011169097665	2.48720867368371	3.47315172878902	1.87929351922145	3.52115378007206	0.818746219912574	1.42072603446341	3.10659738600886	1.63269318434213	3.78859999824777
ABCC12	0	0	0	0	0	0	0	0	0	0	0	0
ABCC2	24.0786366531553	22.9466644484107	27.2843131624175	20.5008163140896	42.7309734693887	27.2096884562504	50.3430959880886	41.7421950332631	24.8817090640484	34.6938580529111	20.1505075842915	39.6264956905218
ABCC3	0	0.509662626025835	0	0	1.65897893354136	1.59969446911486	0	1.92734854407198	3.94967259128957	0.794112764200585	0	0
ABCC4	19.0393913936715	29.5682207459212	28.6029889107255	42.3241055702846	31.2735981534724	30.6396424082387	58.0793343940264	62.3013801537047	22.2510243523495	31.1762691297625	32.4265148906327	55.2712970480558
ABCC5	205.513972649762	103.190030442221	100.906705052138	98.3400806051538	99.1585651467603	78.1727834586004	162.904070740234	169.860294861639	137.088125572341	165.950275928818	135.369455104633	158.946614807726
ABCC6	2.52322317836485	0	0	0	0	0	0	0	0	0	0	0
ABCC8	6.30000510598117	7.61457103324317	4.26214899517686	8.3495999093334	10.1324229627797	11.0258766072147	19.8286402692207	7.6144063198462	5.53827032029163	8.79948048262941	9.44333878893572	13.1691048274686
ABCC9	16.3455873848462	24.4471056344456	24.290699857941	38.2308129628269	40.5090840571553	32.7035593685169	79.9760059743256	45.2125888212806	13.0522929909118	34.4600109972799	20.0514301458425	50.2162397125695
ABCD1	28.807692712991	15.9569463613961	11.1799568768905	12.5013088039977	23.6323483639625	19.9758697643894	27.3312004468438	21.8294804057903	17.2374851108831	33.2282750663087	12.0983402867132	18.9634799002447
ABCD2	74.9813863578481	83.6123119818159	103.201952455765	67.8724629897289	64.2294362879225	60.9660552242174	112.892819896333	65.7109363335654	69.3646047478604	80.9843215242465	95.5531182632476	64.6289843977369
ABCD3	105.395168955337	99.6394088118886	115.838178985454	105.721940517803	139.332051279221	97.2612506114469	202.7062118212	146.99029990935	104.769118091182	145.466586329701	125.550488568442	126.298046273768
ABCD4	354.660892019953	248.218537795688	269.60531992893	199.866562052275	319.798221006508	292.050266737987	549.782775003696	331.755516280892	272.955299811242	393.117536405228	305.502338563282	423.470283116336
ABCE1	340.964585730853	287.383333930015	570.096937534907	314.620362030886	335.766401996758	293.169183951311	688.946839517135	313.424694688237	352.872059978241	405.005192196566	425.187649186873	313.990760276458
ABCF1	188.26547349285	173.200219997718	193.700151851504	211.586067039684	319.165664770801	256.817979677661	484.78562750236	326.450803018618	173.615684567906	294.096090473438	221.896042408393	254.423828481253
ABCF2	134.345696335565	80.8185758389745	124.645087599247	86.1747936673279	96.6408336790202	104.422228338944	156.667031275708	97.6679108475406	87.7853894751835	113.264518482165	92.6757647583899	94.9924905120345
ABCF2-H2BE1	66.0375977679973	52.3218868671211	23.0395062584203	33.7340740829357	30.6410075714416	20.8871129176837	62.8499891390194	34.6005919432412	16.0726374530721	38.5565380778782	19.5975398056542	0
ABCF3	221.714221760085	171.389037651492	166.677723128058	156.121977851579	246.264022280863	248.915676228739	395.126589790454	330.870774019264	160.21643119179	344.608293170227	191.131108069934	293.661868793799
ABCG1	89.5975618415614	66.5928985391634	84.0579702924275	72.4783746476649	74.2828712937565	78.5100636784573	125.898308012837	102.994374618325	56.3976076649984	90.5882063607557	57.462002061357	88.0505078635677
ABCG2	3.65504724962166	4.78557967118816	2.89106973014383	12.3398905898163	7.35087738598433	4.87302522153934	16.7459680062373	12.9736022128514	1.1216622227217	7.56993200861942	0.883368964158173	15.5142288542043
ABCG4	0	0	0	0	0	0	0	0	0	0.453014430209046	0	0
ABCG5	0	0	0	0	0	0	0	0	0	0	0	0
ABCG8	1.52091561599751	2.11094988310938	2.23822820556481	3.57154135914938	3.61190228822865	1.62248458163858	5.64391485377228	4.6841856129933	1.9056461245342	2.55892932114418	1.8672970322537	5.49466015230758
ABHD1	10.9336014591354	4.79956395059156	7.34598999349377	1.15398223775669	4.49972039849667	6.93280769237744	10.5857839401338	13.36385277916	12.1257878058078	6.53498813945344	7.38689949330629	4.96049039620102
ABHD10	256.226267528011	197.945086064983	203.184322938492	126.081670992953	186.103105475914	186.851569517377	242.85772785276	176.97482947041	223.673857311732	282.215524151047	162.074176396157	187.027675185797
ABHD11	164.069528642624	118.988099245497	122.207630609792	146.937658664135	188.378781230392	126.035364325064	314.311621725575	169.226357057763	145.346835268342	174.789064749493	112.726162847582	189.288733896094
ABHD12	246.612273591791	195.503596685398	222.489177129989	205.508084796747	156.389714816832	172.814961061224	271.017503815724	207.11154168474	197.513541554151	265.434184523596	140.008539530294	199.42114270992
ABHD12B	5.37268961547082	2.37377143376894	4.74618528929743	4.3770524936562	11.6107574090699	4.74571319914469	5.95066676946444	3.17385476469276	5.9768081313769	2.74242533431135	3.36708993148159	7.2092681389167
ABHD13	152.820898536766	208.521488206439	209.461161360605	202.363448870399	134.818832775678	211.691775352735	255.073206027236	271.765761381522	139.076581170783	286.169774287001	184.501962962522	220.610617762453
ABHD14A	155.830750702497	151.316011722389	111.571625121309	132.550584095899	78.6833479911576	119.363323587599	115.905714338162	98.1636434031664	87.94924174611	147.343516644636	91.0807365326001	111.54850826388
ABHD14A-ACY1	9.13362396706918	17.7568932881324	5.83488693403549	21.5548158750599	16.0472118800988	13.6460000452656	22.9778338799587	17.4399016193591	3.14909688270576	22.2176709193778	15.8805826696496	18.997444451211
ABHD14B	748.285204847165	447.948932017548	445.735203950083	366.331324708786	512.283714831352	418.492256418802	754.603120870275	469.777985807818	455.790607395872	619.873462730758	380.061758958771	445.503987467284
ABHD15	38.4999437346934	37.3696269879175	26.089450846914	40.937384638554	33.3558783481844	40.7750827643009	54.0978229489463	40.9631297532861	27.2846046268964	51.9368169864483	25.8099997042103	44.5702916464174
ABHD16A	187.924427978659	139.493067059012	141.598385293876	143.887215071746	135.896835064486	178.731491080973	287.556344356607	264.294514887863	122.540784600127	207.145730458894	100.411080445879	219.468819223984
ABHD16B	0	0	0	0	1.09034120544367	0	0	0	0	0	0.848064452004574	0
ABHD17A	853.835184488097	781.584244705932	561.348545996533	453.276432498151	504.953093189518	744.58521172192	820.528415814305	596.2074342986	463.777968608062	934.054348166718	465.430766999201	598.941410807368
ABHD17B	39.048711222488	47.6137006923191	49.361239049573	50.2847764238437	49.34197094602	49.8242952646052	87.8606371459513	87.8606916476809	62.2223413713823	99.4207754242873	75.7777172886945	117.536404521117
ABHD17C	3.23226024805451	3.30093352148415	3.24722058412609	5.73440811533535	2.89232105592962	8.40511450819326	3.05159132533332	2.44960892038731	2.49261283687116	10.8628058500776	3.06851900800373	5.84635112804274
ABHD18	143.407709391133	140.829896539296	144.544976344725	123.915330031071	209.926900245797	129.973709216381	264.956668450195	200.13732178674	184.137927997372	254.622704847399	198.185123310729	198.886283893842
ABHD2	64.0302467425169	100.912000053947	94.1071074323741	104.026420603106	109.776954237521	96.1053498858755	159.234209051887	161.621815577352	73.5708006930797	138.117508409461	66.6283818061795	214.168927541907
ABHD3	304.006941515627	321.227231741265	307.296219245652	268.136780234631	314.576540892826	307.744208815837	524.680906348748	475.405296159847	442.029661979638	600.840755501899	578.103497923757	487.284659072124
ABHD4	34.5935291514578	275.023707092966	22.6976462639641	25.3645305785223	59.1452788526228	19.4171590633379	59.3509347328658	201.899963851736	16.2067833792553	308.018832353501	574.165231055706	204.720153441907
ABHD5	40.3142588952905	69.2646922019342	72.7848343485335	101.641899523501	47.9251421781298	47.8342276807497	101.339036107181	98.485407343859	30.2080996749961	79.288567991002	57.0034419202846	114.588946134833
ABHD6	13.3291019503262	8.46812476104095	10.2352289846455	5.51734470658609	9.39495588263655	16.7347913909715	15.8973809358377	9.77848442048267	7.00865960510772	14.1004134596346	19.2710420423165	8.3230419978128
ABHD8	43.1807601860966	16.9773733390482	15.8824374335223	12.4156613616674	37.8659026436628	24.0569553825973	31.5031499311038	26.8309185459343	27.7921830491439	34.5272291777586	15.8051403503355	27.4522015707861
ABI1	363.485927031207	433.940283752846	491.157114313418	517.99172760527	364.135906891999	484.643339555481	709.218924799191	713.038021761514	392.932234301594	775.933573687622	528.584091442519	724.266460790961
ABI2	156.861475498082	160.902606131346	168.185442094227	132.208457554004	164.730023910486	110.605491751619	241.730331509388	146.671283587907	145.561154674343	211.906295679207	143.75247319657	140.233568956619
ABI3	28.7576076620743	11.2699002283132	10.6232346970901	10.6216890750741	20.0470215433659	15.4563349865484	21.2667278106226	10.3825795339937	12.1457260164237	10.7223869261056	9.42030655437878	8.59927654560508
ABI3BP	0	0	0	0	0	0	0	0	0	0	0	0
ABITRAM	67.7291845508006	78.5512900023475	117.276218916046	57.9322062742964	72.8783642693403	59.1515017591562	104.386070995943	57.6993040398321	62.5567574159179	76.0781059316872	67.0866660509195	64.1121283636817
ABL1	220.152899987319	206.829030428877	202.378365061847	90.0324110498066	203.962446545025	161.401064300739	311.09250585333	235.732782343787	169.416293600337	273.12596842692	157.780708327824	244.383369923279
ABL2	59.9689311373402	60.6965176665656	79.7701576651979	43.9119912837451	101.322881534608	70.8126947701386	156.377165750307	76.6394944022991	98.3650639248207	112.980294029166	95.2257315006169	66.1307862429808
ABLIM1	1557.02546651654	1003.11754858035	1140.81104492252	630.923000635232	1468.84904795183	646.6116440426	1422.57689294417	676.47093213154	1268.85361822317	1073.98910621293	842.859075029262	632.144315004426
ABLIM2	7.47107386670918	4.54563256195523	9.3370573397387	4.89346008272701	11.800374873276	7.36620638828381	13.4453352514696	6.41820812135504	6.544986375201	11.3779651419093	8.09924338657741	8.81176868495827
ABLIM3	0	0.756220088861312	0	1.45868662115243	0	0	0	0	0	0	0	2.53949999445122
ABO	155.301495865304	225.45576334898	140.809969225392	407.966718631303	407.059786486047	183.008401917522	594.882305402065	529.199807808315	154.187510765906	344.313566288324	246.5441404734	484.640544074003
ABR	314.766864898175	266.39720654982	190.502294647837	162.475630044593	291.83870817217	202.445939307877	436.737097821691	344.433253080299	235.626613604783	441.656270776852	274.592640397419	376.384861520511
ABRA	0	1.09374081686447	1.13459216880643	0.851056316800691	0	2.25696904545793	0.970507858773502	0.517208302211403	0	0.446992334839753	0	0.504191286237219
ABRACL	635.182448567723	667.320366651402	295.980166341629	505.653863635443	409.763984142833	465.44724122225	457.809934155617	447.327782760413	333.41944247218	592.45788015078	250.195638649967	320.8028856484
ABRAXAS1	237.863456645653	249.879798194862	441.299911427806	290.015019844254	337.605192519211	210.400503711734	584.535517721403	312.627920559033	266.505069010824	280.132814752333	383.957016654129	258.696392802797
ABRAXAS2	59.8203536595757	83.9441495510288	80.0849227225711	72.1601125901355	44.1207630942827	61.0380138280303	85.276179051248	75.4009917306535	65.704153054211	98.4855848635361	78.1821844799649	100.983177898267
ABT1	323.048591317933	170.520310653296	219.581908133612	144.085087629983	258.928962803551	181.457170051255	379.195160324271	206.31542343884	232.783329426489	289.899744197167	216.420409648005	202.973177081226
ABTB1	683.057304647994	374.162387073549	463.302331785677	431.673680856401	708.761788418415	524.609465762962	1137.65582342444	621.139225009141	496.788064568108	692.707899425164	529.374381158861	668.781790653463
ABTB2	4.34299723526136	1.08867942400707	1.32123878289689	0.646607583496071	0.47604004055533	0.876511761310327	0.977729876393924	1.85119517442122	1.02407435641604	1.74806801599311	0.825073090978352	1.28541956985298
ACAA1	521.58268752639	298.560460136233	258.139135332167	302.984138717167	373.923621567836	236.960657154191	538.174156404393	366.853117093217	287.223197367439	438.029598909574	278.141576667044	345.002540989117
ACAA2	258.084744256306	161.711458161019	216.057358330654	186.458857797887	150.949231450743	148.528608742169	222.966347946829	196.514222411466	180.127057344713	193.246958363244	229.369368982393	232.476509572721
ACACA	59.9582972589699	72.0791102431757	55.0370514082776	70.6450942051943	95.1662172222242	58.1399216060341	146.932762605845	148.074040710945	51.2857327574845	77.6332297017347	47.3619891279816	107.743911607576
ACACB	117.859274588272	56.8266028674209	84.1135692808479	39.6745604994855	141.778591405398	68.7585425999608	212.591118647683	83.3060518506577	98.307221614792	93.3768581951885	82.6492526516197	62.1299819405575
ACAD10	149.322004112729	69.1548905198167	91.0899164287571	53.760040925616	175.616134004574	86.1611548767214	214.959664677418	95.335997527199	123.40189469781	118.128315858107	133.490325185237	113.882467774633
ACAD11	350.999327648272	245.807100436193	292.628793351935	151.880121591015	382.476130833247	278.778723703804	528.83344830202	352.800622297252	375.614557015899	520.240490803775	361.693735830503	343.949282295759
ACAD8	119.819082885699	107.060861528004	76.4038613788712	96.1583373313517	126.253486571944	99.4156893608496	173.549915605087	143.744351160865	79.3554149433158	155.969555509649	88.8288502314824	128.795286830769
ACAD9	126.370881196637	75.9905742780829	98.6674782616684	115.899353131595	159.674743146477	96.2205105429644	271.465373955719	156.344099890026	116.732923125417	135.514276496125	118.660509024782	131.367835536985
ACADL	0	0	0	0	0	0	0	0	0	0	0	0
ACADM	128.775505658711	137.622795132811	154.246772368627	116.020040419947	131.71891395531	117.188061129187	159.311668473601	146.743714376639	133.047053157609	156.636123720065	191.852004749507	124.447300970395
ACADS	74.4239078653204	38.2567778924411	37.8973401027033	38.7062166527639	50.9852192635026	40.2761204777197	89.3682530206262	55.4955715891237	38.8867643584982	56.649218621258	31.2099346857171	55.9117826520638
ACADSB	117.471344510829	125.660825788469	169.480429189517	111.771277107583	142.670616940267	88.0741713758682	196.136040380256	118.172684243554	127.324263251027	159.390039792149	157.93791814533	123.727992139093
ACADVL	1038.55628565961	583.603118033189	603.657867211681	416.574327945092	665.657848224611	855.35629313699	1083.0589853198	667.647422666018	904.629836646859	1246.49893305094	545.471235897897	738.93613762246
ACAN	0.607718405750711	2.42068749126818	0.994146749643609	1.24360847280102	1.20601103564426	1.67400603439776	3.774042575257	2.52677270485885	0.801501110764296	3.68380929730233	2.45759256281495	3.06738971031747
ACAP1	2078.74720748885	1062.83343228897	1127.16370679519	959.61392882351	1680.71705641711	1442.14579098088	2234.13968598943	1652.613661013	1369.86707101858	2040.77057778515	1092.35400852383	1533.383652998
ACAP2	232.137229289945	266.818611137895	359.868962825924	348.942230358032	248.50064626578	291.146863988448	409.429821949583	418.341144194333	231.915778903529	312.994651245273	254.683562540668	372.675189416894
ACAP3	141.041026194118	124.40131344735	71.3592656338632	75.7760658787683	126.150919864072	137.744809853049	161.486756347697	180.356058582137	151.404835756685	172.477370774779	98.8868860488152	169.522132794174
ACAT1	110.018195956082	135.74845445761	131.880667388437	95.1720682376212	121.469679147081	132.969718249264	196.588913408821	158.273070415784	100.379589691762	148.659548733325	127.951328233861	114.224668911783
ACAT2	129.482387561303	143.483768071755	132.933098210356	112.756057256015	144.098616849802	128.275719781857	224.702245233015	150.901899305822	92.2595033728984	158.230331811481	116.3079614359	103.59818665433
ACBD3	100.646948685089	133.583803632611	141.931945938234	151.482358126471	125.398512133305	138.651456328043	195.56838979529	172.228786971151	137.811266617661	274.525440138976	154.574557923526	221.262389994337
ACBD4	257.697936930584	127.516960720827	170.058598753994	107.793840988176	193.210553295705	123.746252145239	305.07425412988	156.990490613404	165.058313002525	180.444154914999	127.823199933458	155.025532127242
ACBD5	167.387376125329	249.789151266748	231.755168510671	253.427572351089	254.477911145132	263.713173600254	427.04684406649	349.090379075329	226.988825524667	380.902921685438	237.255487561448	361.453943737293
ACBD6	352.057514692853	219.461776133089	268.346403939479	145.008440512939	347.44572325366	210.6937583418	505.991703495913	219.00375186729	282.055630074155	311.932759487639	293.977331291884	229.43328929505
ACBD7	33.970608429299	24.6524738312691	21.9766346765524	26.0814081081837	32.5808535635429	38.1948420231664	64.7490777615446	42.159806569324	30.5696421551657	44.3590839264971	22.7533340201135	41.7139200104522
ACCS	112.260524721086	68.5428983110426	40.4698612482236	32.1793670338742	240.041593345993	166.030423555192	445.055233883718	262.569231581372	118.928220132443	118.992598551939	71.5464791708727	63.8161378559668
ACCSL	0	0	0	0	0	0	0	0	0.606549718075508	0	0	0
ACD	117.959418879721	67.0590702744082	91.5569323979451	57.9208075708455	78.4569456147268	53.4803772172943	112.064021154213	89.5541557506048	77.9102825947792	89.4937135879271	55.5352238235328	85.8478535275058
ACE	8.41590170303091	39.9170238314087	11.3747696964245	15.0271804239294	9.91243476222002	99.438067705116	26.2062989822868	21.7771161008675	8.86868059789499	91.5203002203871	10.4603539801437	15.6939862838049
ACE2	2.23960576945055	2.25965011464383	1.72521075843008	3.33261527026887	4.05460922204813	4.19113698753331	8.97876684111969	5.65915614545991	2.00401918056876	3.53456148077584	1.78659224586032	4.43230412287897
ACER1	39.1669227830129	17.414736586068	27.1040020147785	7.18986868834128	39.2874282712605	29.8078873354613	64.6284700672835	33.7125968549532	34.4425157129718	42.8931056163474	30.438538758948	27.4565365430075
ACER2	12.30630094275	9.23049706018582	13.6026237143675	7.10046579509171	15.1989521476598	9.74668910404911	19.1543927041781	14.798189796992	13.8226949799137	22.6049957534907	11.0780347762828	9.29408449769177
ACER3	52.9483775302297	67.3357779309028	45.6854036335414	46.4938637907326	44.9341956549235	55.2719304839862	80.6095870146947	57.2605712887016	63.1426865561131	76.4611612714902	54.0103856683603	65.263146350114
ACHE	0	0	0	0	0	0	0	0	0	0	0	0
ACIN1	1613.98784921735	955.450234211533	1262.09781381929	710.700292670508	1387.55297514934	1163.84282768288	2184.87038584303	1587.40383725082	1359.87913050463	2023.25484560403	1440.92983428074	1499.35643246345
ACKR1	0	0	0	0	0	0	0	0	0	0	0	0
ACKR2	12.4486839282599	19.6245799770333	14.3451381633954	18.3441452247286	25.1738972182356	19.2805780534382	35.2748420678989	22.1462365888186	13.1839337879599	17.8488186245524	15.0074525249351	25.4347560881445
ACKR3	12.669478861559	3.04546408027693	11.3066773013066	6.25519154919974	15.7558777795216	3.07269036650404	18.8093509641565	7.68941632535765	5.01369814891159	7.61514384496962	17.2789785575605	9.16966992270885
ACKR4	0.961682017331067	2.91698760382353	5.75471166156981	0.53873349662823	5.36379661280265	1.77710776395287	6.12874859304293	1.94471172507126	5.26403345997787	1.13359027164853	1.559223012885	1.26845473892605
ACLY	261.385660126849	195.009914534665	183.552054947494	241.884333671254	193.38126310895	208.792010847408	399.787719355498	319.315847394522	118.969349118243	312.72102146334	173.20020691588	365.736120009317
ACMSD	0	0	0	0	0	0	0	0	0	0	0	0
ACO1	14.203002850333	11.4087612866637	9.96071799432261	5.95419298521331	21.5533911760272	13.6747061751997	30.0021651816986	10.5027214015002	20.3149895158077	13.2373562687991	18.1316310633876	9.26181206867909
ACO2	210.460184378697	207.313571529578	157.673505232469	197.126960606679	200.905022713125	174.407310929179	353.327074992619	228.141030587818	133.718539935764	236.108754354652	153.689727730645	192.104311437331
ACOD1	0	0	0	0	0	0	0	0	0	0	0	0
ACOT1	20.2973637186544	31.6411883662517	17.4368236009087	22.4088252667024	0	0	0	2.71371717327992	11.2414024411611	8.75362295115209	21.5244406640705	15.5900167287154
ACOT11	23.3367558693242	28.069012183578	22.1004813955203	32.7021357281364	49.2980334119738	32.4295065847325	73.5349773393756	57.48326139723	32.7801101494535	43.2272462559079	28.2437732170021	48.0885184677638
ACOT12	0	0	0	0.551728680315782	1.21608309494389	0.595753037336385	0.623076287466668	0	1.07642968583922	2.30119154580941	1.59616246626713	0.648108875077529
ACOT13	13.7260914726915	11.4996918273086	19.97215300642	16.0956972015589	13.4772654144039	12.7131600670503	21.537711042682	16.3303154702426	11.4784269168233	10.4859570899659	12.9425319716826	13.6289171626743
ACOT2	92.4310387455352	57.4143134802887	79.9983232205514	64.1934115081179	73.6538527293459	71.5249698208429	122.939381739044	105.983252564511	56.9400055127238	126.97086025248	70.2642662940143	120.413038009135
ACOT4	12.4064065186224	10.7160158638308	5.93850676098774	10.3216914132049	1.88994078438655	5.16474202321642	8.72883250768856	3.13404973872656	13.6552252277363	17.025965838469	4.01292237189951	19.2962784215903
ACOT6	0	0	0	0	0	0	0	0	1.5551149955627	0	0	0
ACOT7	32.924242540771	62.4662162260744	29.8281638257829	57.8542930755994	23.9494765533173	33.340455617843	28.9692590906846	43.7625637838627	15.7562246873205	34.3015126097485	19.7468405949671	31.2804356007727
ACOT8	219.701928045993	179.46645342683	137.158033274748	156.537294326807	137.864793522186	121.448795355629	205.811377386336	173.615288824178	159.677304967935	198.933872074302	159.45286490607	190.031121875279
ACOT9	98.1732943499526	204.868013400993	91.3445333886993	204.038247629693	77.1228743127615	184.929939498563	161.458130896037	283.506790462334	70.639537875162	283.055178187887	110.313204180306	286.652506546921
ACOX1	89.7515982156253	60.8665106542588	79.8558473454155	78.6120930762715	131.223047499645	79.0108158964424	161.013989943323	120.096771097678	69.3355994653751	125.384505922203	88.8346849279917	89.5325450266109
ACOX2	0	0	0	0	0	0	0	0	0	0	0	0
ACOX3	59.7259134630778	43.6813584118751	51.2922248707139	25.5656953602521	38.5039886374172	46.8989338998585	79.6990744259352	39.196711927644	35.9883579917361	63.6454043883479	29.0919398528335	34.1148968741217
ACOXL	6.45524166291934	5.4870189089076	5.81763360595853	8.61579851292928	7.30413204001061	6.84991622116286	14.8184640271111	9.62535339540631	3.58407329752068	5.49889783200052	2.82311432960117	8.18317154601625
ACP1	1213.86906294294	1127.82288375254	1469.30707745652	1043.52499623452	912.713166860765	764.63740987571	1393.3867976856	887.318021725162	997.812610970978	1397.747864196	1133.43055806417	979.590890654064
ACP2	35.3575165295225	41.8997481260727	26.1640007577494	41.9340019021083	37.5851643838151	38.2215565392847	66.0862671513186	45.5736348539532	35.1104878323399	66.1065833737165	47.1343848722047	40.9078419564967
ACP3	2.19815429211366	0.713012810611021	2.42220083118803	1.06888901395411	2.34335518448619	2.3294654690354	1.6904379680006	2.29021155076449	1.89874767191604	1.00869438563069	0.33552059524267	2.01243017272744
ACP4	0	0	0	0	0	0	0	0	0	0	0	1.14452861151737
ACP5	360.698986250296	175.180097258899	209.482320265199	376.985952562627	371.908634406995	180.05202347854	626.336844589113	335.148879233757	142.561421442566	251.042417609662	77.6959836137477	128.767584875487
ACP6	102.893820077746	79.880145607247	132.142363205815	48.6513455280894	76.210575860581	104.787584431198	111.283307918505	76.1432211861114	88.7053420650499	100.063584689516	121.176632483579	95.2239972176709
ACP7	10.1852551740136	7.63004973252041	7.03399878307828	13.8501691655577	19.0436366418671	7.30211339852778	25.9695612446893	20.9740756271166	3.56057369063443	10.7800119218385	8.36536072666892	18.3403690742349
ACR	0.678335617452903	0	0	0	0	0	0	0	0	0	0	0
ACRBP	31.1494043631045	7.65492036983692	22.7426269662304	3.28759121882944	24.3873492421362	9.81879056623697	26.0563830274279	9.93108364828494	17.8624213551102	7.24567445773938	19.01810641588	4.82580969988083
ACRV1	0	0	0	0	0	0	0	0	0	3.8479871664621	0	0
ACSBG1	1.18640012905809	3.18293980049617	2.59162740336501	0.984159754557798	1.44456342393265	5.66488079053259	1.45258410040727	3.69214438802816	2.19494180214857	2.78500168034676	5.36537641128869	4.11406308370155
ACSBG2	0.37799307945124	0	0.399367389583394	0	1.45983036462722	0	0.998503025258485	0	0	0	2.23449461379917	0
ACSF2	30.2649986366493	56.7312981488971	31.8811212453483	34.7764102390686	33.9260444876677	61.642220719791	132.566882726595	77.4138975928399	35.919887577877	61.2619855447171	40.0763129334868	61.9990431015471
ACSF3	313.865398507635	208.017617820946	250.531904432196	132.221609904139	384.144666631239	216.318378280894	568.474210116523	249.967515202297	301.803432180796	251.335326003247	375.234717602124	208.329955461147
ACSL1	65.7449596297373	223.839760964817	163.64309017477	199.165872666775	53.4752590081044	184.368774994836	53.7969405639384	216.918512712539	193.251999080541	416.302313673069	298.387942899241	127.768770642101
ACSL3	84.4502097870431	116.19237781494	154.047610157064	102.514313933415	128.46753643589	109.759341596705	189.2563332641	110.315104756839	150.228425245366	175.380060275132	115.319956233116	148.065180361072
ACSL4	43.5126172034434	97.1797464139836	77.1121243656653	114.905531776434	52.0323012747847	123.25611346417	147.974440165533	197.082820056931	75.6275958404264	112.526027741058	93.8237387420032	169.515172416241
ACSL5	124.752970156086	137.456947251337	103.485350851741	165.74057275105	131.939992651633	160.051607283958	224.702310887721	224.503218154626	111.803670262349	230.168635911601	145.311175071938	241.354297180705
ACSL6	98.0973860094497	98.3746387307761	51.851787469799	26.5723712764888	136.793050850795	83.0227160439985	129.468939179079	36.0377297600501	97.0509834810356	124.678761148257	61.4591370320185	24.9566095243484
ACSM1	5.89967313883686	3.80093150511419	4.18017626988259	1.71386702954028	3.87398190795863	5.99655592003057	6.37775062965397	1.96842102020811	5.66497563904386	6.92809787480734	3.9721101514823	0.87243714582807
ACSM2A	0	0.417019502021867	0	0	0	0.499105144956131	0	0	0	0	0	0
ACSM2B	0	0	0.462178380093801	0	0	0	0	0.572843160369901	0	0.974670205666765	0.455770522601152	0.557423349551911
ACSM3	114.388216663804	47.8027829849701	101.536579123907	45.96685160237	69.0044768137706	67.0045778927522	141.801939276651	35.6325091004758	49.3744033549126	72.4367148510015	75.9568455370455	40.5176072337867
ACSM4	0	0	0	0	0	0	0	0	0	0	0	0
ACSM5	0	0	0	0	1.7900445031488	0	0	0	0	3.39261397242132	3.9051797449393	0
ACSM6	0	0.449591310367075	0	1.02254145558278	3.35980886199013	0	2.29947727940139	1.83920314589032	0	1.05365585040099	0	0
ACSS1	260.660220557877	168.174224165803	162.541185018514	157.424548558195	228.047436516814	183.772795064787	331.110441769853	233.520939984649	166.426319155191	248.402196589758	139.143287758625	228.212231415382
ACSS2	144.764393531231	83.0754880018787	110.527926369612	37.6422990617227	99.3425068810456	72.433960853873	180.575809488822	35.2038804975532	168.272758235168	80.2574928277825	74.480800159162	53.8694873990825
ACSS3	0	0.124353186582508	0.131069816445758	0.140746690288806	0	0.152589551329507	0.161851980344232	0.512563939350952	0	0.146322422277074	0.134402387367956	0.165889007403264
ACTA1	0.897504496535197	0.941080918073045	0	0	1.6886026373638	0	0	1.33131902255143	0	2.36627497913312	1.05127742832834	2.75079718170313
